ts,service,region,error_rate,errors_per_min
2026-01-28 09:03:00+00:00,orders-api,us-east,0.01173,105
2026-01-28 09:04:00+00:00,orders-api,us-east,0.00839,71
2026-01-28 09:05:00+00:00,orders-api,us-east,0.00875,68
2026-01-28 09:06:00+00:00,orders-api,us-east,0.00729,71
2026-01-28 09:07:00+00:00,orders-api,us-east,0.02224,217
2026-01-28 09:08:00+00:00,orders-api,us-east,0.00727,69
2026-01-28 09:09:00+00:00,orders-api,us-east,0.01716,152
2026-01-28 09:10:00+00:00,orders-api,us-east,0.02678,246
2026-01-28 09:11:00+00:00,orders-api,us-east,0.00509,47
2026-01-28 09:12:00+00:00,orders-api,us-east,0.01137,101
2026-01-28 09:13:00+00:00,orders-api,us-east,0.01072,96
2026-01-28 09:14:00+00:00,orders-api,us-east,0.00998,94
2026-01-28 09:15:00+00:00,orders-api,us-east,0.00766,73
2026-01-28 09:16:00+00:00,orders-api,us-east,0.01407,115
2026-01-28 09:17:00+00:00,orders-api,us-east,0.01314,118
2026-01-28 09:18:00+00:00,orders-api,us-east,0.01129,96
2026-01-28 09:19:00+00:00,orders-api,us-east,0.00637,53
2026-01-28 09:20:00+00:00,orders-api,us-east,0.0121,118
2026-01-28 09:21:00+00:00,orders-api,us-east,0.00456,42
2026-01-28 09:22:00+00:00,orders-api,us-east,0.00326,29
2026-01-28 09:23:00+00:00,orders-api,us-east,0.0053,47
2026-01-28 09:24:00+00:00,orders-api,us-east,0.0039,37
2026-01-28 09:25:00+00:00,orders-api,us-east,0.02236,201
2026-01-28 09:26:00+00:00,orders-api,us-east,0.0107,98
2026-01-28 09:27:00+00:00,orders-api,us-east,0.00603,48
2026-01-28 09:28:00+00:00,orders-api,us-east,0.00755,66
2026-01-28 09:29:00+00:00,orders-api,us-east,0.00681,56
2026-01-28 09:30:00+00:00,orders-api,us-east,0.00334,28
2026-01-28 09:31:00+00:00,orders-api,us-east,0.00908,73
2026-01-28 09:32:00+00:00,orders-api,us-east,0.01056,87
2026-01-28 09:33:00+00:00,orders-api,us-east,0.00949,86
2026-01-28 09:34:00+00:00,orders-api,us-east,0.01375,114
2026-01-28 09:35:00+00:00,orders-api,us-east,0.01749,158
2026-01-28 09:36:00+00:00,orders-api,us-east,0.01807,163
2026-01-28 09:37:00+00:00,orders-api,us-east,0.01761,158
2026-01-28 09:38:00+00:00,orders-api,us-east,0.00586,47
2026-01-28 09:39:00+00:00,orders-api,us-east,0.0194,179
2026-01-28 09:40:00+00:00,orders-api,us-east,0.02231,188
2026-01-28 09:41:00+00:00,orders-api,us-east,0.00757,69
2026-01-28 09:42:00+00:00,orders-api,us-east,0.01357,104
2026-01-28 09:43:00+00:00,orders-api,us-east,0.01682,143
2026-01-28 09:44:00+00:00,orders-api,us-east,0.01156,100
2026-01-28 09:45:00+00:00,orders-api,us-east,0.00854,74
2026-01-28 09:46:00+00:00,orders-api,us-east,0.01469,118
2026-01-28 09:47:00+00:00,orders-api,us-east,0.00661,61
2026-01-28 09:48:00+00:00,orders-api,us-east,0.00904,72
2026-01-28 09:49:00+00:00,orders-api,us-east,0.00761,73
2026-01-28 09:50:00+00:00,orders-api,us-east,0.01892,152
2026-01-28 09:51:00+00:00,orders-api,us-east,0.01103,96
2026-01-28 09:52:00+00:00,orders-api,us-east,0.02041,174
2026-01-28 09:53:00+00:00,orders-api,us-east,0.00652,46
2026-01-28 09:54:00+00:00,orders-api,us-east,0.01028,92
2026-01-28 09:55:00+00:00,orders-api,us-east,0.02027,201
2026-01-28 09:56:00+00:00,orders-api,us-east,0.0209,192
2026-01-28 09:57:00+00:00,orders-api,us-east,0.00951,77
2026-01-28 09:58:00+00:00,orders-api,us-east,0.01732,151
2026-01-28 09:59:00+00:00,orders-api,us-east,0.01382,101
2026-01-28 10:00:00+00:00,orders-api,us-east,0.00971,90
2026-01-28 10:01:00+00:00,orders-api,us-east,0.03125,274
2026-01-28 10:02:00+00:00,orders-api,us-east,0.01231,100
2026-01-28 10:03:00+00:00,orders-api,us-east,0.00995,79
2026-01-28 10:04:00+00:00,orders-api,us-east,0.00448,38
2026-01-28 10:05:00+00:00,orders-api,us-east,0.00972,88
2026-01-28 10:06:00+00:00,orders-api,us-east,0.0056,53
2026-01-28 10:07:00+00:00,orders-api,us-east,0.01591,146
2026-01-28 10:08:00+00:00,orders-api,us-east,0.00843,68
2026-01-28 10:09:00+00:00,orders-api,us-east,0.00839,53
2026-01-28 10:10:00+00:00,orders-api,us-east,0.0048,41
2026-01-28 10:11:00+00:00,orders-api,us-east,0.00395,32
2026-01-28 10:12:00+00:00,orders-api,us-east,0.01514,129
2026-01-28 10:13:00+00:00,orders-api,us-east,0.00945,87
2026-01-28 10:14:00+00:00,orders-api,us-east,0.01248,99
2026-01-28 10:15:00+00:00,orders-api,us-east,0.00749,60
2026-01-28 10:16:00+00:00,orders-api,us-east,0.00908,74
2026-01-28 10:17:00+00:00,orders-api,us-east,0.01835,149
2026-01-28 10:18:00+00:00,orders-api,us-east,0.00276,23
2026-01-28 10:19:00+00:00,orders-api,us-east,0.02418,199
2026-01-28 10:20:00+00:00,orders-api,us-east,0.01707,151
2026-01-28 10:21:00+00:00,orders-api,us-east,0.00619,48
2026-01-28 10:22:00+00:00,orders-api,us-east,0.0109,89
2026-01-28 10:23:00+00:00,orders-api,us-east,0.01323,103
2026-01-28 10:24:00+00:00,orders-api,us-east,0.01089,94
2026-01-28 10:25:00+00:00,orders-api,us-east,0.0116,96
2026-01-28 10:26:00+00:00,orders-api,us-east,0.00369,36
2026-01-28 10:27:00+00:00,orders-api,us-east,0.02514,244
2026-01-28 10:28:00+00:00,orders-api,us-east,0.02341,227
2026-01-28 10:29:00+00:00,orders-api,us-east,0.03627,202
2026-01-28 10:30:00+00:00,orders-api,us-east,0.01048,97
2026-01-28 10:31:00+00:00,orders-api,us-east,0.01562,112
2026-01-28 10:32:00+00:00,orders-api,us-east,0.0296,228
2026-01-28 10:33:00+00:00,orders-api,us-east,0.00691,59
2026-01-28 10:34:00+00:00,orders-api,us-east,0.0147,123
2026-01-28 10:35:00+00:00,orders-api,us-east,0.00967,91
2026-01-28 10:36:00+00:00,orders-api,us-east,0.01171,78
2026-01-28 10:37:00+00:00,orders-api,us-east,0.01292,101
2026-01-28 10:38:00+00:00,orders-api,us-east,0.0126,108
2026-01-28 10:39:00+00:00,orders-api,us-east,0.02039,168
2026-01-28 10:40:00+00:00,orders-api,us-east,0.0089,76
2026-01-28 10:41:00+00:00,orders-api,us-east,0.01471,116
2026-01-28 10:42:00+00:00,orders-api,us-east,0.02178,155
2026-01-28 10:43:00+00:00,orders-api,us-east,0.01015,80
2026-01-28 10:44:00+00:00,orders-api,us-east,0.03439,263
2026-01-28 10:45:00+00:00,orders-api,us-east,0.03064,283
2026-01-28 10:46:00+00:00,orders-api,us-east,0.00922,69
2026-01-28 10:47:00+00:00,orders-api,us-east,0.01232,94
2026-01-28 10:48:00+00:00,orders-api,us-east,0.02096,155
2026-01-28 10:49:00+00:00,orders-api,us-east,0.01158,78
2026-01-28 10:50:00+00:00,orders-api,us-east,0.00721,62
2026-01-28 10:51:00+00:00,orders-api,us-east,0.01432,117
2026-01-28 10:52:00+00:00,orders-api,us-east,0.00856,74
2026-01-28 10:53:00+00:00,orders-api,us-east,0.01457,128
2026-01-28 10:54:00+00:00,orders-api,us-east,0.01479,112
2026-01-28 10:55:00+00:00,orders-api,us-east,0.01394,100
2026-01-28 10:56:00+00:00,orders-api,us-east,0.02894,267
2026-01-28 10:57:00+00:00,orders-api,us-east,0.01328,112
2026-01-28 10:58:00+00:00,orders-api,us-east,0.00758,65
2026-01-28 10:59:00+00:00,orders-api,us-east,0.01603,127
2026-01-28 11:00:00+00:00,orders-api,us-east,0.01053,77
2026-01-28 11:01:00+00:00,orders-api,us-east,0.01254,81
2026-01-28 11:02:00+00:00,orders-api,us-east,0.01476,114
2026-01-28 11:03:00+00:00,orders-api,us-east,0.00971,76
2026-01-28 11:04:00+00:00,orders-api,us-east,0.01465,133
2026-01-28 11:05:00+00:00,orders-api,us-east,0.00892,69
2026-01-28 11:06:00+00:00,orders-api,us-east,0.00846,58
2026-01-28 11:07:00+00:00,orders-api,us-east,0.01549,146
2026-01-28 11:08:00+00:00,orders-api,us-east,0.00934,64
2026-01-28 11:09:00+00:00,orders-api,us-east,0.0138,105
2026-01-28 11:10:00+00:00,orders-api,us-east,0.00479,40
2026-01-28 11:11:00+00:00,orders-api,us-east,0.01883,147
2026-01-28 11:12:00+00:00,orders-api,us-east,0.01089,93
2026-01-28 11:13:00+00:00,orders-api,us-east,0.00792,58
2026-01-28 11:14:00+00:00,orders-api,us-east,0.00353,27
2026-01-28 11:15:00+00:00,orders-api,us-east,0.01119,80
2026-01-28 11:16:00+00:00,orders-api,us-east,0.01888,139
2026-01-28 11:17:00+00:00,orders-api,us-east,0.01633,151
2026-01-28 11:18:00+00:00,orders-api,us-east,0.00715,52
2026-01-28 11:19:00+00:00,orders-api,us-east,0.01299,99
2026-01-28 11:20:00+00:00,orders-api,us-east,0.01318,99
2026-01-28 11:21:00+00:00,orders-api,us-east,0.03078,225
2026-01-28 11:22:00+00:00,orders-api,us-east,0.00376,26
2026-01-28 11:23:00+00:00,orders-api,us-east,0.00681,50
2026-01-28 11:24:00+00:00,orders-api,us-east,0.00635,49
2026-01-28 11:25:00+00:00,orders-api,us-east,0.00537,51
2026-01-28 11:26:00+00:00,orders-api,us-east,0.00683,56
2026-01-28 11:27:00+00:00,orders-api,us-east,0.00742,59
2026-01-28 11:28:00+00:00,orders-api,us-east,0.02368,175
2026-01-28 11:29:00+00:00,orders-api,us-east,0.01782,138
2026-01-28 11:30:00+00:00,orders-api,us-east,0.00513,43
2026-01-28 11:31:00+00:00,orders-api,us-east,0.00759,53
2026-01-28 11:32:00+00:00,orders-api,us-east,0.01105,73
2026-01-28 11:33:00+00:00,orders-api,us-east,0.01565,99
2026-01-28 11:34:00+00:00,orders-api,us-east,0.01025,74
2026-01-28 11:35:00+00:00,orders-api,us-east,0.01323,103
2026-01-28 11:36:00+00:00,orders-api,us-east,0.00325,20
2026-01-28 11:37:00+00:00,orders-api,us-east,0.01501,110
2026-01-28 11:38:00+00:00,orders-api,us-east,0.01817,121
2026-01-28 11:39:00+00:00,orders-api,us-east,0.02093,143
2026-01-28 11:40:00+00:00,orders-api,us-east,0.02615,196
2026-01-28 11:41:00+00:00,orders-api,us-east,0.02315,160
2026-01-28 11:42:00+00:00,orders-api,us-east,0.00954,71
2026-01-28 11:43:00+00:00,orders-api,us-east,0.00237,16
2026-01-28 11:44:00+00:00,orders-api,us-east,0.00478,36
2026-01-28 11:45:00+00:00,orders-api,us-east,0.02021,168
2026-01-28 11:46:00+00:00,orders-api,us-east,0.01298,108
2026-01-28 11:47:00+00:00,orders-api,us-east,0.01713,126
2026-01-28 11:48:00+00:00,orders-api,us-east,0.00609,53
2026-01-28 11:49:00+00:00,orders-api,us-east,0.00713,45
2026-01-28 11:50:00+00:00,orders-api,us-east,0.01224,97
2026-01-28 11:51:00+00:00,orders-api,us-east,0.00904,73
2026-01-28 11:52:00+00:00,orders-api,us-east,0.00278,16
2026-01-28 11:53:00+00:00,orders-api,us-east,0.00647,45
2026-01-28 11:54:00+00:00,orders-api,us-east,0.01104,88
2026-01-28 11:55:00+00:00,orders-api,us-east,0.01905,140
2026-01-28 11:56:00+00:00,orders-api,us-east,0.00881,62
2026-01-28 11:57:00+00:00,orders-api,us-east,0.01545,103
2026-01-28 11:58:00+00:00,orders-api,us-east,0.01428,84
2026-01-28 11:59:00+00:00,orders-api,us-east,0.00417,30
2026-01-28 12:00:00+00:00,orders-api,us-east,0.01801,141
2026-01-28 12:01:00+00:00,orders-api,us-east,0.01088,79
2026-01-28 12:02:00+00:00,orders-api,us-east,0.02507,200
2026-01-28 12:03:00+00:00,orders-api,us-east,0.02321,181
2026-01-28 12:04:00+00:00,orders-api,us-east,0.02615,191
2026-01-28 12:05:00+00:00,orders-api,us-east,0.01841,149
2026-01-28 12:06:00+00:00,orders-api,us-east,0.01054,80
2026-01-28 12:07:00+00:00,orders-api,us-east,0.00637,47
2026-01-28 12:08:00+00:00,orders-api,us-east,0.00584,43
2026-01-28 12:09:00+00:00,orders-api,us-east,0.00748,55
2026-01-28 12:10:00+00:00,orders-api,us-east,0.00718,47
2026-01-28 12:11:00+00:00,orders-api,us-east,0.00545,39
2026-01-28 12:12:00+00:00,orders-api,us-east,0.00855,58
2026-01-28 12:13:00+00:00,orders-api,us-east,0.01983,147
2026-01-28 12:14:00+00:00,orders-api,us-east,0.02263,161
2026-01-28 12:15:00+00:00,orders-api,us-east,0.01531,89
2026-01-28 12:16:00+00:00,orders-api,us-east,0.01933,139
2026-01-28 12:17:00+00:00,orders-api,us-east,0.00549,33
2026-01-28 12:18:00+00:00,orders-api,us-east,0.01265,82
2026-01-28 12:19:00+00:00,orders-api,us-east,0.00382,26
2026-01-28 12:20:00+00:00,orders-api,us-east,0.00593,49
2026-01-28 12:21:00+00:00,orders-api,us-east,0.01441,98
2026-01-28 12:22:00+00:00,orders-api,us-east,0.01012,64
2026-01-28 12:23:00+00:00,orders-api,us-east,0.00479,33
2026-01-28 12:24:00+00:00,orders-api,us-east,0.01027,62
2026-01-28 12:25:00+00:00,orders-api,us-east,0.00851,57
2026-01-28 12:26:00+00:00,orders-api,us-east,0.00383,26
2026-01-28 12:27:00+00:00,orders-api,us-east,0.0053,32
2026-01-28 12:28:00+00:00,orders-api,us-east,0.00322,22
2026-01-28 12:29:00+00:00,orders-api,us-east,0.00365,20
2026-01-28 12:30:00+00:00,orders-api,us-east,0.01318,82
2026-01-28 12:31:00+00:00,orders-api,us-east,0.00732,52
2026-01-28 12:32:00+00:00,orders-api,us-east,0.01542,114
2026-01-28 12:33:00+00:00,orders-api,us-east,0.00928,70
2026-01-28 12:34:00+00:00,orders-api,us-east,0.00672,49
2026-01-28 12:35:00+00:00,orders-api,us-east,0.02321,152
2026-01-28 12:36:00+00:00,orders-api,us-east,0.00402,28
2026-01-28 12:37:00+00:00,orders-api,us-east,0.01165,82
2026-01-28 12:38:00+00:00,orders-api,us-east,0.0193,125
2026-01-28 12:39:00+00:00,orders-api,us-east,0.00729,45
2026-01-28 12:40:00+00:00,orders-api,us-east,0.0077,51
2026-01-28 12:41:00+00:00,orders-api,us-east,0.00449,28
2026-01-28 12:42:00+00:00,orders-api,us-east,0.01434,106
2026-01-28 12:43:00+00:00,orders-api,us-east,0.00802,52
2026-01-28 12:44:00+00:00,orders-api,us-east,0.01406,90
2026-01-28 12:45:00+00:00,orders-api,us-east,0.01127,63
2026-01-28 12:46:00+00:00,orders-api,us-east,0.00544,31
2026-01-28 12:47:00+00:00,orders-api,us-east,0.00514,35
2026-01-28 12:48:00+00:00,orders-api,us-east,0.0231,151
2026-01-28 12:49:00+00:00,orders-api,us-east,0.00888,66
2026-01-28 12:50:00+00:00,orders-api,us-east,0.01619,101
2026-01-28 12:51:00+00:00,orders-api,us-east,0.00794,61
2026-01-28 12:52:00+00:00,orders-api,us-east,0.00806,46
2026-01-28 12:53:00+00:00,orders-api,us-east,0.00638,34
2026-01-28 12:54:00+00:00,orders-api,us-east,0.03364,209
2026-01-28 12:55:00+00:00,orders-api,us-east,0.02027,126
2026-01-28 12:56:00+00:00,orders-api,us-east,0.02696,184
2026-01-28 12:57:00+00:00,orders-api,us-east,0.00741,49
2026-01-28 12:58:00+00:00,orders-api,us-east,0.00637,44
2026-01-28 12:59:00+00:00,orders-api,us-east,0.01003,56
2026-01-28 13:00:00+00:00,orders-api,us-east,0.00357,21
2026-01-28 13:01:00+00:00,orders-api,us-east,0.00819,52
2026-01-28 13:02:00+00:00,orders-api,us-east,0.01037,76
2026-01-28 13:03:00+00:00,orders-api,us-east,0.01657,122
2026-01-28 13:04:00+00:00,orders-api,us-east,0.01308,83
2026-01-28 13:05:00+00:00,orders-api,us-east,0.01247,81
2026-01-28 13:06:00+00:00,orders-api,us-east,0.02026,137
2026-01-28 13:07:00+00:00,orders-api,us-east,0.00735,47
2026-01-28 13:08:00+00:00,orders-api,us-east,0.00872,51
2026-01-28 13:09:00+00:00,orders-api,us-east,0.03231,240
2026-01-28 13:10:00+00:00,orders-api,us-east,0.01694,111
2026-01-28 13:11:00+00:00,orders-api,us-east,0.02065,109
2026-01-28 13:12:00+00:00,orders-api,us-east,0.01435,88
2026-01-28 13:13:00+00:00,orders-api,us-east,0.01111,80
2026-01-28 13:14:00+00:00,orders-api,us-east,0.01355,81
2026-01-28 13:15:00+00:00,orders-api,us-east,0.00557,37
2026-01-28 13:16:00+00:00,orders-api,us-east,0.00433,25
2026-01-28 13:17:00+00:00,orders-api,us-east,0.01834,121
2026-01-28 13:18:00+00:00,orders-api,us-east,0.01467,88
2026-01-28 13:19:00+00:00,orders-api,us-east,0.00952,53
2026-01-28 13:20:00+00:00,orders-api,us-east,0.01151,63
2026-01-28 13:21:00+00:00,orders-api,us-east,0.00872,53
2026-01-28 13:22:00+00:00,orders-api,us-east,0.00568,31
2026-01-28 13:23:00+00:00,orders-api,us-east,0.00259,15
2026-01-28 13:24:00+00:00,orders-api,us-east,0.00619,37
2026-01-28 13:25:00+00:00,orders-api,us-east,0.02067,119
2026-01-28 13:26:00+00:00,orders-api,us-east,0.00599,32
2026-01-28 13:27:00+00:00,orders-api,us-east,0.01249,85
2026-01-28 13:28:00+00:00,orders-api,us-east,0.00886,59
2026-01-28 13:29:00+00:00,orders-api,us-east,0.00497,29
2026-01-28 13:30:00+00:00,orders-api,us-east,0.01464,91
2026-01-28 13:31:00+00:00,orders-api,us-east,0.01119,69
2026-01-28 13:32:00+00:00,orders-api,us-east,0.00684,50
2026-01-28 13:33:00+00:00,orders-api,us-east,0.00279,16
2026-01-28 13:34:00+00:00,orders-api,us-east,0.01229,69
2026-01-28 13:35:00+00:00,orders-api,us-east,0.00537,36
2026-01-28 13:36:00+00:00,orders-api,us-east,0.00561,36
2026-01-28 13:37:00+00:00,orders-api,us-east,0.00462,26
2026-01-28 13:38:00+00:00,orders-api,us-east,0.00648,31
2026-01-28 13:39:00+00:00,orders-api,us-east,0.01413,81
2026-01-28 13:40:00+00:00,orders-api,us-east,0.01185,69
2026-01-28 13:41:00+00:00,orders-api,us-east,0.01244,82
2026-01-28 13:42:00+00:00,orders-api,us-east,0.02528,145
2026-01-28 13:43:00+00:00,orders-api,us-east,0.02053,112
2026-01-28 13:44:00+00:00,orders-api,us-east,0.00861,57
2026-01-28 13:45:00+00:00,orders-api,us-east,0.01664,105
2026-01-28 13:46:00+00:00,orders-api,us-east,0.01476,79
2026-01-28 13:47:00+00:00,orders-api,us-east,0.01682,110
2026-01-28 13:48:00+00:00,orders-api,us-east,0.00948,49
2026-01-28 13:49:00+00:00,orders-api,us-east,0.02075,118
2026-01-28 13:50:00+00:00,orders-api,us-east,0.00769,51
2026-01-28 13:51:00+00:00,orders-api,us-east,0.01087,62
2026-01-28 13:52:00+00:00,orders-api,us-east,0.00599,34
2026-01-28 13:53:00+00:00,orders-api,us-east,0.00651,42
2026-01-28 13:54:00+00:00,orders-api,us-east,0.00972,43
2026-01-28 13:55:00+00:00,orders-api,us-east,0.01682,117
2026-01-28 13:56:00+00:00,orders-api,us-east,0.02652,140
2026-01-28 13:57:00+00:00,orders-api,us-east,0.00867,45
2026-01-28 13:58:00+00:00,orders-api,us-east,0.00296,18
2026-01-28 13:59:00+00:00,orders-api,us-east,0.01679,106
2026-01-28 14:00:00+00:00,orders-api,us-east,0.00968,60
2026-01-28 14:01:00+00:00,orders-api,us-east,0.01223,70
2026-01-28 14:02:00+00:00,orders-api,us-east,0.00502,30
2026-01-28 14:03:00+00:00,orders-api,us-east,0.00254,16
2026-01-28 14:04:00+00:00,orders-api,us-east,0.01044,58
2026-01-28 14:05:00+00:00,orders-api,us-east,0.00804,45
2026-01-28 14:06:00+00:00,orders-api,us-east,0.01992,117
2026-01-28 14:07:00+00:00,orders-api,us-east,0.00466,25
2026-01-28 14:08:00+00:00,orders-api,us-east,0.01632,89
2026-01-28 14:09:00+00:00,orders-api,us-east,0.0057,31
2026-01-28 14:10:00+00:00,orders-api,us-east,0.01104,68
2026-01-28 14:11:00+00:00,orders-api,us-east,0.03158,156
2026-01-28 14:12:00+00:00,orders-api,us-east,0.01479,76
2026-01-28 14:13:00+00:00,orders-api,us-east,0.00483,29
2026-01-28 14:14:00+00:00,orders-api,us-east,0.00627,36
2026-01-28 14:15:00+00:00,orders-api,us-east,0.0128,74
2026-01-28 14:16:00+00:00,orders-api,us-east,0.00632,33
2026-01-28 14:17:00+00:00,orders-api,us-east,0.0171,74
2026-01-28 14:18:00+00:00,orders-api,us-east,0.01352,72
2026-01-28 14:19:00+00:00,orders-api,us-east,0.02131,103
2026-01-28 14:20:00+00:00,orders-api,us-east,0.01143,61
2026-01-28 14:21:00+00:00,orders-api,us-east,0.00946,58
2026-01-28 14:22:00+00:00,orders-api,us-east,0.01121,69
2026-01-28 14:23:00+00:00,orders-api,us-east,0.01005,53
2026-01-28 14:24:00+00:00,orders-api,us-east,0.00383,20
2026-01-28 14:25:00+00:00,orders-api,us-east,0.00858,41
2026-01-28 14:26:00+00:00,orders-api,us-east,0.01767,102
2026-01-28 14:27:00+00:00,orders-api,us-east,0.01272,72
2026-01-28 14:28:00+00:00,orders-api,us-east,0.02204,131
2026-01-28 14:29:00+00:00,orders-api,us-east,0.01203,64
2026-01-28 14:30:00+00:00,orders-api,us-east,0.02366,146
2026-01-28 14:31:00+00:00,orders-api,us-east,0.01556,85
2026-01-28 14:32:00+00:00,orders-api,us-east,0.01421,58
2026-01-28 14:33:00+00:00,orders-api,us-east,0.00974,53
2026-01-28 14:34:00+00:00,orders-api,us-east,0.01065,51
2026-01-28 14:35:00+00:00,orders-api,us-east,0.01266,71
2026-01-28 14:36:00+00:00,orders-api,us-east,0.01482,103
2026-01-28 14:37:00+00:00,orders-api,us-east,0.0123,64
2026-01-28 14:38:00+00:00,orders-api,us-east,0.01314,73
2026-01-28 14:39:00+00:00,orders-api,us-east,0.01714,75
2026-01-28 14:40:00+00:00,orders-api,us-east,0.01752,92
2026-01-28 14:41:00+00:00,orders-api,us-east,0.00838,41
2026-01-28 14:42:00+00:00,orders-api,us-east,0.00517,26
2026-01-28 14:43:00+00:00,orders-api,us-east,0.02072,101
2026-01-28 14:44:00+00:00,orders-api,us-east,0.00579,29
2026-01-28 14:45:00+00:00,orders-api,us-east,0.00383,22
2026-01-28 14:46:00+00:00,orders-api,us-east,0.00912,45
2026-01-28 14:47:00+00:00,orders-api,us-east,0.00779,38
2026-01-28 14:48:00+00:00,orders-api,us-east,0.02227,125
2026-01-28 14:49:00+00:00,orders-api,us-east,0.02105,101
2026-01-28 14:50:00+00:00,orders-api,us-east,0.01867,75
2026-01-28 14:51:00+00:00,orders-api,us-east,0.01017,55
2026-01-28 14:52:00+00:00,orders-api,us-east,0.01065,46
2026-01-28 14:53:00+00:00,orders-api,us-east,0.0119,65
2026-01-28 14:54:00+00:00,orders-api,us-east,0.00747,40
2026-01-28 14:55:00+00:00,orders-api,us-east,0.0192,110
2026-01-28 14:56:00+00:00,orders-api,us-east,0.00727,41
2026-01-28 14:57:00+00:00,orders-api,us-east,0.02109,88
2026-01-28 14:58:00+00:00,orders-api,us-east,0.01581,72
2026-01-28 14:59:00+00:00,orders-api,us-east,0.00915,46
2026-01-28 15:00:00+00:00,orders-api,us-east,0.00272,17
2026-01-28 15:01:00+00:00,orders-api,us-east,0.00935,43
2026-01-28 15:02:00+00:00,orders-api,us-east,0.00526,27
2026-01-28 15:03:00+00:00,orders-api,us-east,0.01049,55
2026-01-28 15:04:00+00:00,orders-api,us-east,0.00911,43
2026-01-28 15:05:00+00:00,orders-api,us-east,0.01063,51
2026-01-28 15:06:00+00:00,orders-api,us-east,0.01406,59
2026-01-28 15:07:00+00:00,orders-api,us-east,0.01958,122
2026-01-28 15:08:00+00:00,orders-api,us-east,0.00939,40
2026-01-28 15:09:00+00:00,orders-api,us-east,0.01088,57
2026-01-28 15:10:00+00:00,orders-api,us-east,0.02293,118
2026-01-28 15:11:00+00:00,orders-api,us-east,0.01574,85
2026-01-28 15:12:00+00:00,orders-api,us-east,0.02594,115
2026-01-28 15:13:00+00:00,orders-api,us-east,0.00401,27
2026-01-28 15:14:00+00:00,orders-api,us-east,0.0206,114
2026-01-28 15:15:00+00:00,orders-api,us-east,0.01402,74
2026-01-28 15:16:00+00:00,orders-api,us-east,0.00949,40
2026-01-28 15:17:00+00:00,orders-api,us-east,0.01101,63
2026-01-28 15:18:00+00:00,orders-api,us-east,0.00444,20
2026-01-28 15:19:00+00:00,orders-api,us-east,0.00231,12
2026-01-28 15:20:00+00:00,orders-api,us-east,0.01611,74
2026-01-28 15:21:00+00:00,orders-api,us-east,0.01065,56
2026-01-28 15:22:00+00:00,orders-api,us-east,0.01749,90
2026-01-28 15:23:00+00:00,orders-api,us-east,0.00667,27
2026-01-28 15:24:00+00:00,orders-api,us-east,0.02763,142
2026-01-28 15:25:00+00:00,orders-api,us-east,0.00703,35
2026-01-28 15:26:00+00:00,orders-api,us-east,0.01341,64
2026-01-28 15:27:00+00:00,orders-api,us-east,0.00384,16
2026-01-28 15:28:00+00:00,orders-api,us-east,0.0122,67
2026-01-28 15:29:00+00:00,orders-api,us-east,0.00478,26
2026-01-28 15:30:00+00:00,orders-api,us-east,0.00827,38
2026-01-28 15:31:00+00:00,orders-api,us-east,0.00836,52
2026-01-28 15:32:00+00:00,orders-api,us-east,0.00893,35
2026-01-28 15:33:00+00:00,orders-api,us-east,0.01849,74
2026-01-28 15:34:00+00:00,orders-api,us-east,0.01126,51
2026-01-28 15:35:00+00:00,orders-api,us-east,0.00459,22
2026-01-28 15:36:00+00:00,orders-api,us-east,0.02019,88
2026-01-28 15:37:00+00:00,orders-api,us-east,0.01941,88
2026-01-28 15:38:00+00:00,orders-api,us-east,0.01352,68
2026-01-28 15:39:00+00:00,orders-api,us-east,0.00898,45
2026-01-28 15:40:00+00:00,orders-api,us-east,0.01661,82
2026-01-28 15:41:00+00:00,orders-api,us-east,0.00645,33
2026-01-28 15:42:00+00:00,orders-api,us-east,0.01453,78
2026-01-28 15:43:00+00:00,orders-api,us-east,0.00662,31
2026-01-28 15:44:00+00:00,orders-api,us-east,0.00889,41
2026-01-28 15:45:00+00:00,orders-api,us-east,0.00786,36
2026-01-28 15:46:00+00:00,orders-api,us-east,0.00501,31
2026-01-28 15:47:00+00:00,orders-api,us-east,0.02549,107
2026-01-28 15:48:00+00:00,orders-api,us-east,0.00226,12
2026-01-28 15:49:00+00:00,orders-api,us-east,0.00336,15
2026-01-28 15:50:00+00:00,orders-api,us-east,0.01057,51
2026-01-28 15:51:00+00:00,orders-api,us-east,0.01988,79
2026-01-28 15:52:00+00:00,orders-api,us-east,0.01766,71
2026-01-28 15:53:00+00:00,orders-api,us-east,0.00491,18
2026-01-28 15:54:00+00:00,orders-api,us-east,0.0109,47
2026-01-28 15:55:00+00:00,orders-api,us-east,0.00498,23
2026-01-28 15:56:00+00:00,orders-api,us-east,0.01691,78
2026-01-28 15:57:00+00:00,orders-api,us-east,0.02484,134
2026-01-28 15:58:00+00:00,orders-api,us-east,0.00853,38
2026-01-28 15:59:00+00:00,orders-api,us-east,0.0092,38
2026-01-28 16:00:00+00:00,orders-api,us-east,0.01837,80
2026-01-28 16:01:00+00:00,orders-api,us-east,0.0185,82
2026-01-28 16:02:00+00:00,orders-api,us-east,0.02739,142
2026-01-28 16:03:00+00:00,orders-api,us-east,0.01462,67
2026-01-28 16:04:00+00:00,orders-api,us-east,0.01802,91
2026-01-28 16:05:00+00:00,orders-api,us-east,0.00887,45
