ts,service,region,rps
2026-01-24 19:28:00+00:00,orders-api,us-east,75.06
2026-01-24 19:29:00+00:00,orders-api,us-east,76.35
2026-01-24 19:30:00+00:00,orders-api,us-east,85.18
2026-01-24 19:31:00+00:00,orders-api,us-east,85.73
2026-01-24 19:32:00+00:00,orders-api,us-east,78.95
2026-01-24 19:33:00+00:00,orders-api,us-east,62.84
2026-01-24 19:34:00+00:00,orders-api,us-east,74.78
2026-01-24 19:35:00+00:00,orders-api,us-east,75.53
2026-01-24 19:36:00+00:00,orders-api,us-east,75.47
2026-01-24 19:37:00+00:00,orders-api,us-east,72.9
2026-01-24 19:38:00+00:00,orders-api,us-east,94.5
2026-01-24 19:39:00+00:00,orders-api,us-east,86.47
2026-01-24 19:40:00+00:00,orders-api,us-east,85.29
2026-01-24 19:41:00+00:00,orders-api,us-east,76.31
2026-01-24 19:42:00+00:00,orders-api,us-east,75.41
2026-01-24 19:43:00+00:00,orders-api,us-east,70.59
2026-01-24 19:44:00+00:00,orders-api,us-east,77.84
2026-01-24 19:45:00+00:00,orders-api,us-east,79.55
2026-01-24 19:46:00+00:00,orders-api,us-east,69.42
2026-01-24 19:47:00+00:00,orders-api,us-east,80.57
2026-01-24 19:48:00+00:00,orders-api,us-east,75.11
2026-01-24 19:49:00+00:00,orders-api,us-east,62.84
2026-01-24 19:50:00+00:00,orders-api,us-east,74.18
2026-01-24 19:51:00+00:00,orders-api,us-east,74.3
2026-01-24 19:52:00+00:00,orders-api,us-east,96.58
2026-01-24 19:53:00+00:00,orders-api,us-east,83.84
2026-01-24 19:54:00+00:00,orders-api,us-east,67.39
2026-01-24 19:55:00+00:00,orders-api,us-east,81.31
2026-01-24 19:56:00+00:00,orders-api,us-east,66.86
2026-01-24 19:57:00+00:00,orders-api,us-east,91.81
2026-01-24 19:58:00+00:00,orders-api,us-east,75.16
2026-01-24 19:59:00+00:00,orders-api,us-east,76.32
2026-01-24 20:00:00+00:00,orders-api,us-east,88.18
2026-01-24 20:01:00+00:00,orders-api,us-east,71.09
2026-01-24 20:02:00+00:00,orders-api,us-east,67.3
2026-01-24 20:03:00+00:00,orders-api,us-east,78.63
2026-01-24 20:04:00+00:00,orders-api,us-east,91.24
2026-01-24 20:05:00+00:00,orders-api,us-east,66.4
2026-01-24 20:06:00+00:00,orders-api,us-east,57.5
2026-01-24 20:07:00+00:00,orders-api,us-east,79.57
2026-01-24 20:08:00+00:00,orders-api,us-east,83.97
2026-01-24 20:09:00+00:00,orders-api,us-east,90.33
2026-01-24 20:10:00+00:00,orders-api,us-east,79.3
2026-01-24 20:11:00+00:00,orders-api,us-east,81.14
2026-01-24 20:12:00+00:00,orders-api,us-east,92.05
2026-01-24 20:13:00+00:00,orders-api,us-east,66.5
2026-01-24 20:14:00+00:00,orders-api,us-east,77.3
2026-01-24 20:15:00+00:00,orders-api,us-east,79.79
2026-01-24 20:16:00+00:00,orders-api,us-east,84.34
2026-01-24 20:17:00+00:00,orders-api,us-east,76.9
2026-01-24 20:18:00+00:00,orders-api,us-east,83.79
2026-01-24 20:19:00+00:00,orders-api,us-east,61.69
2026-01-24 20:20:00+00:00,orders-api,us-east,76.84
2026-01-24 20:21:00+00:00,orders-api,us-east,89.36
2026-01-24 20:22:00+00:00,orders-api,us-east,74.58
2026-01-24 20:23:00+00:00,orders-api,us-east,81.55
2026-01-24 20:24:00+00:00,orders-api,us-east,83.09
2026-01-24 20:25:00+00:00,orders-api,us-east,78.88
2026-01-24 20:26:00+00:00,orders-api,us-east,81.79
2026-01-24 20:27:00+00:00,orders-api,us-east,73.95
2026-01-24 20:28:00+00:00,orders-api,us-east,88.34
2026-01-24 20:29:00+00:00,orders-api,us-east,87.4
2026-01-24 20:30:00+00:00,orders-api,us-east,85.49
2026-01-24 20:31:00+00:00,orders-api,us-east,83.47
2026-01-24 20:32:00+00:00,orders-api,us-east,82.89
2026-01-24 20:33:00+00:00,orders-api,us-east,90.55
2026-01-24 20:34:00+00:00,orders-api,us-east,69.76
2026-01-24 20:35:00+00:00,orders-api,us-east,94.27
2026-01-24 20:36:00+00:00,orders-api,us-east,80.43
2026-01-24 20:37:00+00:00,orders-api,us-east,89.17
2026-01-24 20:38:00+00:00,orders-api,us-east,91.55
2026-01-24 20:39:00+00:00,orders-api,us-east,73.21
2026-01-24 20:40:00+00:00,orders-api,us-east,75.28
2026-01-24 20:41:00+00:00,orders-api,us-east,84.04
2026-01-24 20:42:00+00:00,orders-api,us-east,81.69
2026-01-24 20:43:00+00:00,orders-api,us-east,101.42
2026-01-24 20:44:00+00:00,orders-api,us-east,79.95
2026-01-24 20:45:00+00:00,orders-api,us-east,80.97
2026-01-24 20:46:00+00:00,orders-api,us-east,85.86
2026-01-24 20:47:00+00:00,orders-api,us-east,72.95
2026-01-24 20:48:00+00:00,orders-api,us-east,80.58
2026-01-24 20:49:00+00:00,orders-api,us-east,86.62
2026-01-24 20:50:00+00:00,orders-api,us-east,84.6
2026-01-24 20:51:00+00:00,orders-api,us-east,88.61
2026-01-24 20:52:00+00:00,orders-api,us-east,82.76
2026-01-24 20:53:00+00:00,orders-api,us-east,74.28
2026-01-24 20:54:00+00:00,orders-api,us-east,94.22
2026-01-24 20:55:00+00:00,orders-api,us-east,102.56
2026-01-24 20:56:00+00:00,orders-api,us-east,83.62
2026-01-24 20:57:00+00:00,orders-api,us-east,88.86
2026-01-24 20:58:00+00:00,orders-api,us-east,91.72
2026-01-24 20:59:00+00:00,orders-api,us-east,73.34
2026-01-24 21:00:00+00:00,orders-api,us-east,104.77
2026-01-24 21:01:00+00:00,orders-api,us-east,90.01
2026-01-24 21:02:00+00:00,orders-api,us-east,106.57
2026-01-24 21:03:00+00:00,orders-api,us-east,85.14
2026-01-24 21:04:00+00:00,orders-api,us-east,101.07
2026-01-24 21:05:00+00:00,orders-api,us-east,96.15
2026-01-24 21:06:00+00:00,orders-api,us-east,94.36
2026-01-24 21:07:00+00:00,orders-api,us-east,90.5
2026-01-24 21:08:00+00:00,orders-api,us-east,82.23
2026-01-24 21:09:00+00:00,orders-api,us-east,101.22
2026-01-24 21:10:00+00:00,orders-api,us-east,85.76
2026-01-24 21:11:00+00:00,orders-api,us-east,70.72
2026-01-24 21:12:00+00:00,orders-api,us-east,81.46
2026-01-24 21:13:00+00:00,orders-api,us-east,85.59
2026-01-24 21:14:00+00:00,orders-api,us-east,90.36
2026-01-24 21:15:00+00:00,orders-api,us-east,90.08
2026-01-24 21:16:00+00:00,orders-api,us-east,102.29
2026-01-24 21:17:00+00:00,orders-api,us-east,74.17
2026-01-24 21:18:00+00:00,orders-api,us-east,96.3
2026-01-24 21:19:00+00:00,orders-api,us-east,73.96
2026-01-24 21:20:00+00:00,orders-api,us-east,100.65
2026-01-24 21:21:00+00:00,orders-api,us-east,88.15
2026-01-24 21:22:00+00:00,orders-api,us-east,99.99
2026-01-24 21:23:00+00:00,orders-api,us-east,88.25
2026-01-24 21:24:00+00:00,orders-api,us-east,103.0
2026-01-24 21:25:00+00:00,orders-api,us-east,102.74
2026-01-24 21:26:00+00:00,orders-api,us-east,99.59
2026-01-24 21:27:00+00:00,orders-api,us-east,90.33
2026-01-24 21:28:00+00:00,orders-api,us-east,97.41
2026-01-24 21:29:00+00:00,orders-api,us-east,83.29
2026-01-24 21:30:00+00:00,orders-api,us-east,95.74
2026-01-24 21:31:00+00:00,orders-api,us-east,109.7
2026-01-24 21:32:00+00:00,orders-api,us-east,101.67
2026-01-24 21:33:00+00:00,orders-api,us-east,90.27
2026-01-24 21:34:00+00:00,orders-api,us-east,98.28
2026-01-24 21:35:00+00:00,orders-api,us-east,83.74
2026-01-24 21:36:00+00:00,orders-api,us-east,102.44
2026-01-24 21:37:00+00:00,orders-api,us-east,101.05
2026-01-24 21:38:00+00:00,orders-api,us-east,77.41
2026-01-24 21:39:00+00:00,orders-api,us-east,81.5
2026-01-24 21:40:00+00:00,orders-api,us-east,89.48
2026-01-24 21:41:00+00:00,orders-api,us-east,95.84
2026-01-24 21:42:00+00:00,orders-api,us-east,87.26
2026-01-24 21:43:00+00:00,orders-api,us-east,93.65
2026-01-24 21:44:00+00:00,orders-api,us-east,96.78
2026-01-24 21:45:00+00:00,orders-api,us-east,96.93
2026-01-24 21:46:00+00:00,orders-api,us-east,87.2
2026-01-24 21:47:00+00:00,orders-api,us-east,104.09
2026-01-24 21:48:00+00:00,orders-api,us-east,112.43
2026-01-24 21:49:00+00:00,orders-api,us-east,94.3
2026-01-24 21:50:00+00:00,orders-api,us-east,88.03
2026-01-24 21:51:00+00:00,orders-api,us-east,102.47
2026-01-24 21:52:00+00:00,orders-api,us-east,94.37
2026-01-24 21:53:00+00:00,orders-api,us-east,98.06
2026-01-24 21:54:00+00:00,orders-api,us-east,101.05
2026-01-24 21:55:00+00:00,orders-api,us-east,84.12
2026-01-24 21:56:00+00:00,orders-api,us-east,109.34
2026-01-24 21:57:00+00:00,orders-api,us-east,102.57
2026-01-24 21:58:00+00:00,orders-api,us-east,93.99
2026-01-24 21:59:00+00:00,orders-api,us-east,94.99
2026-01-24 22:00:00+00:00,orders-api,us-east,94.1
2026-01-24 22:01:00+00:00,orders-api,us-east,87.63
2026-01-24 22:02:00+00:00,orders-api,us-east,103.09
2026-01-24 22:03:00+00:00,orders-api,us-east,94.17
2026-01-24 22:04:00+00:00,orders-api,us-east,102.51
2026-01-24 22:05:00+00:00,orders-api,us-east,104.73
2026-01-24 22:06:00+00:00,orders-api,us-east,87.19
2026-01-24 22:07:00+00:00,orders-api,us-east,104.93
2026-01-24 22:08:00+00:00,orders-api,us-east,99.23
2026-01-24 22:09:00+00:00,orders-api,us-east,107.22
2026-01-24 22:10:00+00:00,orders-api,us-east,85.37
2026-01-24 22:11:00+00:00,orders-api,us-east,100.17
2026-01-24 22:12:00+00:00,orders-api,us-east,89.47
2026-01-24 22:13:00+00:00,orders-api,us-east,102.89
2026-01-24 22:14:00+00:00,orders-api,us-east,105.15
2026-01-24 22:15:00+00:00,orders-api,us-east,96.93
2026-01-24 22:16:00+00:00,orders-api,us-east,96.25
2026-01-24 22:17:00+00:00,orders-api,us-east,102.14
2026-01-24 22:18:00+00:00,orders-api,us-east,92.71
2026-01-24 22:19:00+00:00,orders-api,us-east,108.38
2026-01-24 22:20:00+00:00,orders-api,us-east,100.63
2026-01-24 22:21:00+00:00,orders-api,us-east,84.13
2026-01-24 22:22:00+00:00,orders-api,us-east,96.44
2026-01-24 22:23:00+00:00,orders-api,us-east,95.91
2026-01-24 22:24:00+00:00,orders-api,us-east,86.54
2026-01-24 22:25:00+00:00,orders-api,us-east,91.28
2026-01-24 22:26:00+00:00,orders-api,us-east,107.01
2026-01-24 22:27:00+00:00,orders-api,us-east,114.96
2026-01-24 22:28:00+00:00,orders-api,us-east,105.27
2026-01-24 22:29:00+00:00,orders-api,us-east,105.34
2026-01-24 22:30:00+00:00,orders-api,us-east,105.61
2026-01-24 22:31:00+00:00,orders-api,us-east,101.65
2026-01-24 22:32:00+00:00,orders-api,us-east,100.78
2026-01-24 22:33:00+00:00,orders-api,us-east,90.47
2026-01-24 22:34:00+00:00,orders-api,us-east,90.01
2026-01-24 22:35:00+00:00,orders-api,us-east,97.99
2026-01-24 22:36:00+00:00,orders-api,us-east,98.83
2026-01-24 22:37:00+00:00,orders-api,us-east,105.56
2026-01-24 22:38:00+00:00,orders-api,us-east,103.6
2026-01-24 22:39:00+00:00,orders-api,us-east,96.22
2026-01-24 22:40:00+00:00,orders-api,us-east,107.31
2026-01-24 22:41:00+00:00,orders-api,us-east,99.82
2026-01-24 22:42:00+00:00,orders-api,us-east,118.98
2026-01-24 22:43:00+00:00,orders-api,us-east,100.16
2026-01-24 22:44:00+00:00,orders-api,us-east,100.74
2026-01-24 22:45:00+00:00,orders-api,us-east,93.31
2026-01-24 22:46:00+00:00,orders-api,us-east,103.86
2026-01-24 22:47:00+00:00,orders-api,us-east,114.77
2026-01-24 22:48:00+00:00,orders-api,us-east,113.84
2026-01-24 22:49:00+00:00,orders-api,us-east,119.74
2026-01-24 22:50:00+00:00,orders-api,us-east,113.02
2026-01-24 22:51:00+00:00,orders-api,us-east,99.34
2026-01-24 22:52:00+00:00,orders-api,us-east,100.82
2026-01-24 22:53:00+00:00,orders-api,us-east,103.45
2026-01-24 22:54:00+00:00,orders-api,us-east,121.55
2026-01-24 22:55:00+00:00,orders-api,us-east,102.35
2026-01-24 22:56:00+00:00,orders-api,us-east,110.0
2026-01-24 22:57:00+00:00,orders-api,us-east,117.54
2026-01-24 22:58:00+00:00,orders-api,us-east,121.52
2026-01-24 22:59:00+00:00,orders-api,us-east,108.66
2026-01-24 23:00:00+00:00,orders-api,us-east,116.24
2026-01-24 23:01:00+00:00,orders-api,us-east,125.81
2026-01-24 23:02:00+00:00,orders-api,us-east,110.59
2026-01-24 23:03:00+00:00,orders-api,us-east,97.02
2026-01-24 23:04:00+00:00,orders-api,us-east,93.81
2026-01-24 23:05:00+00:00,orders-api,us-east,115.05
2026-01-24 23:06:00+00:00,orders-api,us-east,90.6
2026-01-24 23:07:00+00:00,orders-api,us-east,103.08
2026-01-24 23:08:00+00:00,orders-api,us-east,119.09
2026-01-24 23:09:00+00:00,orders-api,us-east,113.3
2026-01-24 23:10:00+00:00,orders-api,us-east,117.01
2026-01-24 23:11:00+00:00,orders-api,us-east,114.66
2026-01-24 23:12:00+00:00,orders-api,us-east,123.59
2026-01-24 23:13:00+00:00,orders-api,us-east,104.75
2026-01-24 23:14:00+00:00,orders-api,us-east,105.26
2026-01-24 23:15:00+00:00,orders-api,us-east,108.67
2026-01-24 23:16:00+00:00,orders-api,us-east,120.42
2026-01-24 23:17:00+00:00,orders-api,us-east,116.52
2026-01-24 23:18:00+00:00,orders-api,us-east,119.32
2026-01-24 23:19:00+00:00,orders-api,us-east,128.99
2026-01-24 23:20:00+00:00,orders-api,us-east,105.64
2026-01-24 23:21:00+00:00,orders-api,us-east,125.15
2026-01-24 23:22:00+00:00,orders-api,us-east,127.47
2026-01-24 23:23:00+00:00,orders-api,us-east,123.23
2026-01-24 23:24:00+00:00,orders-api,us-east,124.87
2026-01-24 23:25:00+00:00,orders-api,us-east,100.21
2026-01-24 23:26:00+00:00,orders-api,us-east,111.1
2026-01-24 23:27:00+00:00,orders-api,us-east,108.47
2026-01-24 23:28:00+00:00,orders-api,us-east,122.04
2026-01-24 23:29:00+00:00,orders-api,us-east,111.95
2026-01-24 23:30:00+00:00,orders-api,us-east,116.66
2026-01-24 23:31:00+00:00,orders-api,us-east,121.96
2026-01-24 23:32:00+00:00,orders-api,us-east,120.5
2026-01-24 23:33:00+00:00,orders-api,us-east,119.78
2026-01-24 23:34:00+00:00,orders-api,us-east,104.81
2026-01-24 23:35:00+00:00,orders-api,us-east,116.29
2026-01-24 23:36:00+00:00,orders-api,us-east,130.68
2026-01-24 23:37:00+00:00,orders-api,us-east,118.87
2026-01-24 23:38:00+00:00,orders-api,us-east,117.59
2026-01-24 23:39:00+00:00,orders-api,us-east,115.96
2026-01-24 23:40:00+00:00,orders-api,us-east,99.28
2026-01-24 23:41:00+00:00,orders-api,us-east,104.2
2026-01-24 23:42:00+00:00,orders-api,us-east,130.6
2026-01-24 23:43:00+00:00,orders-api,us-east,111.69
2026-01-24 23:44:00+00:00,orders-api,us-east,115.92
2026-01-24 23:45:00+00:00,orders-api,us-east,132.26
2026-01-24 23:46:00+00:00,orders-api,us-east,106.18
2026-01-24 23:47:00+00:00,orders-api,us-east,111.65
2026-01-24 23:48:00+00:00,orders-api,us-east,131.84
2026-01-24 23:49:00+00:00,orders-api,us-east,118.37
2026-01-24 23:50:00+00:00,orders-api,us-east,142.15
2026-01-24 23:51:00+00:00,orders-api,us-east,107.99
2026-01-24 23:52:00+00:00,orders-api,us-east,123.95
2026-01-24 23:53:00+00:00,orders-api,us-east,115.52
2026-01-24 23:54:00+00:00,orders-api,us-east,125.71
2026-01-24 23:55:00+00:00,orders-api,us-east,128.59
2026-01-24 23:56:00+00:00,orders-api,us-east,116.59
2026-01-24 23:57:00+00:00,orders-api,us-east,124.49
2026-01-24 23:58:00+00:00,orders-api,us-east,110.18
2026-01-24 23:59:00+00:00,orders-api,us-east,129.99
2026-01-25 00:00:00+00:00,orders-api,us-east,121.55
2026-01-25 00:01:00+00:00,orders-api,us-east,124.65
2026-01-25 00:02:00+00:00,orders-api,us-east,133.24
2026-01-25 00:03:00+00:00,orders-api,us-east,125.32
2026-01-25 00:04:00+00:00,orders-api,us-east,123.9
2026-01-25 00:05:00+00:00,orders-api,us-east,109.22
2026-01-25 00:06:00+00:00,orders-api,us-east,117.81
2026-01-25 00:07:00+00:00,orders-api,us-east,136.38
2026-01-25 00:08:00+00:00,orders-api,us-east,133.98
2026-01-25 00:09:00+00:00,orders-api,us-east,121.48
2026-01-25 00:10:00+00:00,orders-api,us-east,130.5
2026-01-25 00:11:00+00:00,orders-api,us-east,115.06
2026-01-25 00:12:00+00:00,orders-api,us-east,141.37
2026-01-25 00:13:00+00:00,orders-api,us-east,124.08
2026-01-25 00:14:00+00:00,orders-api,us-east,142.71
2026-01-25 00:15:00+00:00,orders-api,us-east,112.37
2026-01-25 00:16:00+00:00,orders-api,us-east,124.83
2026-01-25 00:17:00+00:00,orders-api,us-east,124.09
2026-01-25 00:18:00+00:00,orders-api,us-east,126.51
2026-01-25 00:19:00+00:00,orders-api,us-east,122.25
2026-01-25 00:20:00+00:00,orders-api,us-east,117.12
2026-01-25 00:21:00+00:00,orders-api,us-east,133.41
2026-01-25 00:22:00+00:00,orders-api,us-east,135.64
2026-01-25 00:23:00+00:00,orders-api,us-east,124.14
2026-01-25 00:24:00+00:00,orders-api,us-east,146.18
2026-01-25 00:25:00+00:00,orders-api,us-east,136.12
2026-01-25 00:26:00+00:00,orders-api,us-east,127.85
2026-01-25 00:27:00+00:00,orders-api,us-east,129.15
2026-01-25 00:28:00+00:00,orders-api,us-east,130.65
2026-01-25 00:29:00+00:00,orders-api,us-east,113.18
2026-01-25 00:30:00+00:00,orders-api,us-east,129.8
2026-01-25 00:31:00+00:00,orders-api,us-east,107.52
2026-01-25 00:32:00+00:00,orders-api,us-east,135.93
2026-01-25 00:33:00+00:00,orders-api,us-east,114.99
2026-01-25 00:34:00+00:00,orders-api,us-east,136.53
2026-01-25 00:35:00+00:00,orders-api,us-east,124.38
2026-01-25 00:36:00+00:00,orders-api,us-east,124.13
2026-01-25 00:37:00+00:00,orders-api,us-east,125.37
2026-01-25 00:38:00+00:00,orders-api,us-east,126.16
2026-01-25 00:39:00+00:00,orders-api,us-east,142.45
2026-01-25 00:40:00+00:00,orders-api,us-east,106.42
2026-01-25 00:41:00+00:00,orders-api,us-east,142.63
2026-01-25 00:42:00+00:00,orders-api,us-east,140.12
2026-01-25 00:43:00+00:00,orders-api,us-east,122.54
2026-01-25 00:44:00+00:00,orders-api,us-east,126.68
2026-01-25 00:45:00+00:00,orders-api,us-east,143.84
2026-01-25 00:46:00+00:00,orders-api,us-east,123.09
2026-01-25 00:47:00+00:00,orders-api,us-east,125.21
2026-01-25 00:48:00+00:00,orders-api,us-east,140.38
2026-01-25 00:49:00+00:00,orders-api,us-east,139.43
2026-01-25 00:50:00+00:00,orders-api,us-east,124.7
2026-01-25 00:51:00+00:00,orders-api,us-east,135.44
2026-01-25 00:52:00+00:00,orders-api,us-east,122.96
2026-01-25 00:53:00+00:00,orders-api,us-east,136.54
2026-01-25 00:54:00+00:00,orders-api,us-east,141.37
2026-01-25 00:55:00+00:00,orders-api,us-east,136.89
2026-01-25 00:56:00+00:00,orders-api,us-east,134.49
2026-01-25 00:57:00+00:00,orders-api,us-east,150.25
2026-01-25 00:58:00+00:00,orders-api,us-east,138.64
2026-01-25 00:59:00+00:00,orders-api,us-east,129.47
2026-01-25 01:00:00+00:00,orders-api,us-east,137.68
2026-01-25 01:01:00+00:00,orders-api,us-east,148.91
2026-01-25 01:02:00+00:00,orders-api,us-east,123.76
2026-01-25 01:03:00+00:00,orders-api,us-east,140.84
2026-01-25 01:04:00+00:00,orders-api,us-east,144.14
2026-01-25 01:05:00+00:00,orders-api,us-east,135.39
2026-01-25 01:06:00+00:00,orders-api,us-east,120.19
2026-01-25 01:07:00+00:00,orders-api,us-east,144.44
2026-01-25 01:08:00+00:00,orders-api,us-east,158.89
2026-01-25 01:09:00+00:00,orders-api,us-east,135.01
2026-01-25 01:10:00+00:00,orders-api,us-east,124.97
2026-01-25 01:11:00+00:00,orders-api,us-east,126.92
2026-01-25 01:12:00+00:00,orders-api,us-east,139.18
2026-01-25 01:13:00+00:00,orders-api,us-east,146.23
2026-01-25 01:14:00+00:00,orders-api,us-east,141.29
2026-01-25 01:15:00+00:00,orders-api,us-east,132.2
2026-01-25 01:16:00+00:00,orders-api,us-east,130.29
2026-01-25 01:17:00+00:00,orders-api,us-east,129.06
2026-01-25 01:18:00+00:00,orders-api,us-east,139.26
2026-01-25 01:19:00+00:00,orders-api,us-east,141.66
2026-01-25 01:20:00+00:00,orders-api,us-east,131.87
2026-01-25 01:21:00+00:00,orders-api,us-east,152.55
2026-01-25 01:22:00+00:00,orders-api,us-east,144.54
2026-01-25 01:23:00+00:00,orders-api,us-east,153.57
2026-01-25 01:24:00+00:00,orders-api,us-east,130.94
2026-01-25 01:25:00+00:00,orders-api,us-east,129.21
2026-01-25 01:26:00+00:00,orders-api,us-east,135.48
2026-01-25 01:27:00+00:00,orders-api,us-east,139.65
2026-01-25 01:28:00+00:00,orders-api,us-east,156.11
2026-01-25 01:29:00+00:00,orders-api,us-east,152.56
2026-01-25 01:30:00+00:00,orders-api,us-east,128.71
2026-01-25 01:31:00+00:00,orders-api,us-east,135.68
2026-01-25 01:32:00+00:00,orders-api,us-east,145.02
2026-01-25 01:33:00+00:00,orders-api,us-east,134.95
2026-01-25 01:34:00+00:00,orders-api,us-east,153.19
2026-01-25 01:35:00+00:00,orders-api,us-east,137.39
2026-01-25 01:36:00+00:00,orders-api,us-east,154.72
2026-01-25 01:37:00+00:00,orders-api,us-east,149.6
2026-01-25 01:38:00+00:00,orders-api,us-east,145.73
2026-01-25 01:39:00+00:00,orders-api,us-east,135.13
2026-01-25 01:40:00+00:00,orders-api,us-east,141.71
2026-01-25 01:41:00+00:00,orders-api,us-east,147.32
2026-01-25 01:42:00+00:00,orders-api,us-east,145.1
2026-01-25 01:43:00+00:00,orders-api,us-east,137.73
2026-01-25 01:44:00+00:00,orders-api,us-east,143.96
2026-01-25 01:45:00+00:00,orders-api,us-east,152.07
2026-01-25 01:46:00+00:00,orders-api,us-east,127.08
2026-01-25 01:47:00+00:00,orders-api,us-east,146.57
2026-01-25 01:48:00+00:00,orders-api,us-east,135.06
2026-01-25 01:49:00+00:00,orders-api,us-east,135.65
2026-01-25 01:50:00+00:00,orders-api,us-east,130.28
2026-01-25 01:51:00+00:00,orders-api,us-east,136.43
2026-01-25 01:52:00+00:00,orders-api,us-east,129.05
2026-01-25 01:53:00+00:00,orders-api,us-east,144.78
2026-01-25 01:54:00+00:00,orders-api,us-east,158.45
2026-01-25 01:55:00+00:00,orders-api,us-east,140.57
2026-01-25 01:56:00+00:00,orders-api,us-east,149.41
2026-01-25 01:57:00+00:00,orders-api,us-east,146.26
2026-01-25 01:58:00+00:00,orders-api,us-east,143.96
2026-01-25 01:59:00+00:00,orders-api,us-east,141.41
2026-01-25 02:00:00+00:00,orders-api,us-east,133.43
2026-01-25 02:01:00+00:00,orders-api,us-east,158.58
2026-01-25 02:02:00+00:00,orders-api,us-east,170.45
2026-01-25 02:03:00+00:00,orders-api,us-east,135.37
2026-01-25 02:04:00+00:00,orders-api,us-east,141.87
2026-01-25 02:05:00+00:00,orders-api,us-east,139.77
2026-01-25 02:06:00+00:00,orders-api,us-east,134.77
2026-01-25 02:07:00+00:00,orders-api,us-east,154.9
2026-01-25 02:08:00+00:00,orders-api,us-east,133.38
2026-01-25 02:09:00+00:00,orders-api,us-east,164.49
2026-01-25 02:10:00+00:00,orders-api,us-east,162.6
2026-01-25 02:11:00+00:00,orders-api,us-east,148.69
2026-01-25 02:12:00+00:00,orders-api,us-east,155.31
2026-01-25 02:13:00+00:00,orders-api,us-east,160.62
2026-01-25 02:14:00+00:00,orders-api,us-east,143.09
2026-01-25 02:15:00+00:00,orders-api,us-east,146.25
2026-01-25 02:16:00+00:00,orders-api,us-east,146.51
2026-01-25 02:17:00+00:00,orders-api,us-east,161.39
2026-01-25 02:18:00+00:00,orders-api,us-east,150.09
2026-01-25 02:19:00+00:00,orders-api,us-east,131.12
2026-01-25 02:20:00+00:00,orders-api,us-east,144.11
2026-01-25 02:21:00+00:00,orders-api,us-east,142.66
2026-01-25 02:22:00+00:00,orders-api,us-east,149.2
2026-01-25 02:23:00+00:00,orders-api,us-east,160.82
2026-01-25 02:24:00+00:00,orders-api,us-east,131.72
2026-01-25 02:25:00+00:00,orders-api,us-east,145.05
2026-01-25 02:26:00+00:00,orders-api,us-east,166.27
2026-01-25 02:27:00+00:00,orders-api,us-east,163.1
2026-01-25 02:28:00+00:00,orders-api,us-east,149.73
2026-01-25 02:29:00+00:00,orders-api,us-east,156.93
2026-01-25 02:30:00+00:00,orders-api,us-east,161.72
2026-01-25 02:31:00+00:00,orders-api,us-east,154.84
2026-01-25 02:32:00+00:00,orders-api,us-east,140.9
2026-01-25 02:33:00+00:00,orders-api,us-east,159.54
2026-01-25 02:34:00+00:00,orders-api,us-east,130.4
2026-01-25 02:35:00+00:00,orders-api,us-east,164.09
2026-01-25 02:36:00+00:00,orders-api,us-east,154.04
2026-01-25 02:37:00+00:00,orders-api,us-east,153.32
2026-01-25 02:38:00+00:00,orders-api,us-east,172.87
2026-01-25 02:39:00+00:00,orders-api,us-east,143.49
2026-01-25 02:40:00+00:00,orders-api,us-east,152.63
2026-01-25 02:41:00+00:00,orders-api,us-east,170.66
2026-01-25 02:42:00+00:00,orders-api,us-east,149.31
2026-01-25 02:43:00+00:00,orders-api,us-east,149.34
2026-01-25 02:44:00+00:00,orders-api,us-east,149.86
2026-01-25 02:45:00+00:00,orders-api,us-east,154.53
2026-01-25 02:46:00+00:00,orders-api,us-east,154.89
2026-01-25 02:47:00+00:00,orders-api,us-east,146.81
2026-01-25 02:48:00+00:00,orders-api,us-east,149.3
2026-01-25 02:49:00+00:00,orders-api,us-east,151.14
2026-01-25 02:50:00+00:00,orders-api,us-east,140.24
2026-01-25 02:51:00+00:00,orders-api,us-east,162.63
2026-01-25 02:52:00+00:00,orders-api,us-east,161.31
2026-01-25 02:53:00+00:00,orders-api,us-east,141.78
2026-01-25 02:54:00+00:00,orders-api,us-east,168.97
2026-01-25 02:55:00+00:00,orders-api,us-east,157.54
2026-01-25 02:56:00+00:00,orders-api,us-east,171.04
2026-01-25 02:57:00+00:00,orders-api,us-east,158.49
2026-01-25 02:58:00+00:00,orders-api,us-east,162.01
2026-01-25 02:59:00+00:00,orders-api,us-east,160.36
2026-01-25 03:00:00+00:00,orders-api,us-east,160.41
2026-01-25 03:01:00+00:00,orders-api,us-east,165.4
2026-01-25 03:02:00+00:00,orders-api,us-east,160.41
2026-01-25 03:03:00+00:00,orders-api,us-east,183.66
2026-01-25 03:04:00+00:00,orders-api,us-east,162.81
2026-01-25 03:05:00+00:00,orders-api,us-east,161.59
2026-01-25 03:06:00+00:00,orders-api,us-east,146.83
2026-01-25 03:07:00+00:00,orders-api,us-east,144.5
2026-01-25 03:08:00+00:00,orders-api,us-east,160.12
2026-01-25 03:09:00+00:00,orders-api,us-east,159.39
2026-01-25 03:10:00+00:00,orders-api,us-east,140.46
2026-01-25 03:11:00+00:00,orders-api,us-east,153.44
2026-01-25 03:12:00+00:00,orders-api,us-east,175.16
2026-01-25 03:13:00+00:00,orders-api,us-east,164.22
