ts,service,region,error_rate,errors_per_min
2026-01-28T06:37:00Z,orders-api,us-east,0.01288,123
2026-01-28T06:38:00Z,orders-api,us-east,0.00277,25
2026-01-28T06:39:00Z,orders-api,us-east,0.00953,89
2026-01-28T06:40:00Z,orders-api,us-east,0.0115,108
2026-01-28T06:41:00Z,orders-api,us-east,0.00717,70
2026-01-28T06:42:00Z,orders-api,us-east,0.01246,118
2026-01-28T06:43:00Z,orders-api,us-east,0.00916,87
2026-01-28T06:44:00Z,orders-api,us-east,0.01988,188
2026-01-28T06:45:00Z,orders-api,us-east,0.00974,95
2026-01-28T06:46:00Z,orders-api,us-east,0.01108,118
2026-01-28T06:47:00Z,orders-api,us-east,0.00905,77
2026-01-28T06:48:00Z,orders-api,us-east,0.01105,95
2026-01-28T06:49:00Z,orders-api,us-east,0.0112,115
2026-01-28T06:50:00Z,orders-api,us-east,0.01266,120
2026-01-28T06:51:00Z,orders-api,us-east,0.01525,164
2026-01-28T06:52:00Z,orders-api,us-east,0.01886,180
2026-01-28T06:53:00Z,orders-api,us-east,0.01106,104
2026-01-28T06:54:00Z,orders-api,us-east,0.0172,171
2026-01-28T06:55:00Z,orders-api,us-east,0.00367,36
2026-01-28T06:56:00Z,orders-api,us-east,0.01675,175
2026-01-28T06:57:00Z,orders-api,us-east,0.01075,103
2026-01-28T06:58:00Z,orders-api,us-east,0.01372,123
2026-01-28T06:59:00Z,orders-api,us-east,0.00589,60
2026-01-28T07:00:00Z,orders-api,us-east,0.02389,250
2026-01-28T07:01:00Z,orders-api,us-east,0.01298,122
2026-01-28T07:02:00Z,orders-api,us-east,0.03378,321
2026-01-28T07:03:00Z,orders-api,us-east,0.0222,212
2026-01-28T07:04:00Z,orders-api,us-east,0.00776,76
2026-01-28T07:05:00Z,orders-api,us-east,0.00915,82
2026-01-28T07:06:00Z,orders-api,us-east,0.01281,120
2026-01-28T07:07:00Z,orders-api,us-east,0.00746,71
2026-01-28T07:08:00Z,orders-api,us-east,0.01301,123
2026-01-28T07:09:00Z,orders-api,us-east,0.01031,108
2026-01-28T07:10:00Z,orders-api,us-east,0.01847,185
2026-01-28T07:11:00Z,orders-api,us-east,0.00459,42
2026-01-28T07:12:00Z,orders-api,us-east,0.01945,160
2026-01-28T07:13:00Z,orders-api,us-east,0.00262,27
2026-01-28T07:14:00Z,orders-api,us-east,0.00681,63
2026-01-28T07:15:00Z,orders-api,us-east,0.01097,113
2026-01-28T07:16:00Z,orders-api,us-east,0.00704,65
2026-01-28T07:17:00Z,orders-api,us-east,0.01391,131
2026-01-28T07:18:00Z,orders-api,us-east,0.01786,164
2026-01-28T07:19:00Z,orders-api,us-east,0.02538,240
2026-01-28T07:20:00Z,orders-api,us-east,0.01116,97
2026-01-28T07:21:00Z,orders-api,us-east,0.0092,94
2026-01-28T07:22:00Z,orders-api,us-east,0.02153,208
2026-01-28T07:23:00Z,orders-api,us-east,0.00549,51
2026-01-28T07:24:00Z,orders-api,us-east,0.00675,62
2026-01-28T07:25:00Z,orders-api,us-east,0.00555,49
2026-01-28T07:26:00Z,orders-api,us-east,0.01333,140
2026-01-28T07:27:00Z,orders-api,us-east,0.02064,178
2026-01-28T07:28:00Z,orders-api,us-east,0.00542,50
2026-01-28T07:29:00Z,orders-api,us-east,0.01249,103
2026-01-28T07:30:00Z,orders-api,us-east,0.00912,86
2026-01-28T07:31:00Z,orders-api,us-east,0.00535,49
2026-01-28T07:32:00Z,orders-api,us-east,0.02033,169
2026-01-28T07:33:00Z,orders-api,us-east,0.01894,194
2026-01-28T07:34:00Z,orders-api,us-east,0.00779,68
2026-01-28T07:35:00Z,orders-api,us-east,0.01212,108
2026-01-28T07:36:00Z,orders-api,us-east,0.00551,43
2026-01-28T07:37:00Z,orders-api,us-east,0.01177,126
2026-01-28T07:38:00Z,orders-api,us-east,0.01186,101
2026-01-28T07:39:00Z,orders-api,us-east,0.01069,81
2026-01-28T07:40:00Z,orders-api,us-east,0.01146,101
2026-01-28T07:41:00Z,orders-api,us-east,0.02085,190
2026-01-28T07:42:00Z,orders-api,us-east,0.01484,130
2026-01-28T07:43:00Z,orders-api,us-east,0.01881,168
2026-01-28T07:44:00Z,orders-api,us-east,0.00495,42
2026-01-28T07:45:00Z,orders-api,us-east,0.00643,59
2026-01-28T07:46:00Z,orders-api,us-east,0.01231,99
2026-01-28T07:47:00Z,orders-api,us-east,0.01102,106
2026-01-28T07:48:00Z,orders-api,us-east,0.01581,142
2026-01-28T07:49:00Z,orders-api,us-east,0.01199,105
2026-01-28T07:50:00Z,orders-api,us-east,0.00869,84
2026-01-28T07:51:00Z,orders-api,us-east,0.01346,101
2026-01-28T07:52:00Z,orders-api,us-east,0.00942,76
2026-01-28T07:53:00Z,orders-api,us-east,0.00756,67
2026-01-28T07:54:00Z,orders-api,us-east,0.00356,29
2026-01-28T07:55:00Z,orders-api,us-east,0.00672,64
2026-01-28T07:56:00Z,orders-api,us-east,0.00876,76
2026-01-28T07:57:00Z,orders-api,us-east,0.01343,123
2026-01-28T07:58:00Z,orders-api,us-east,0.01304,113
2026-01-28T07:59:00Z,orders-api,us-east,0.02171,214
2026-01-28T08:00:00Z,orders-api,us-east,0.01584,124
2026-01-28T08:01:00Z,orders-api,us-east,0.00646,60
2026-01-28T08:02:00Z,orders-api,us-east,0.00489,42
2026-01-28T08:03:00Z,orders-api,us-east,0.01619,127
2026-01-28T08:04:00Z,orders-api,us-east,0.00709,64
2026-01-28T08:05:00Z,orders-api,us-east,0.0034,30
2026-01-28T08:06:00Z,orders-api,us-east,0.0105,93
2026-01-28T08:07:00Z,orders-api,us-east,0.00687,59
2026-01-28T08:08:00Z,orders-api,us-east,0.01549,128
2026-01-28T08:09:00Z,orders-api,us-east,0.00907,84
2026-01-28T08:10:00Z,orders-api,us-east,0.01105,95
2026-01-28T08:11:00Z,orders-api,us-east,0.00332,31
2026-01-28T08:12:00Z,orders-api,us-east,0.02293,170
2026-01-28T08:13:00Z,orders-api,us-east,0.01406,133
2026-01-28T08:14:00Z,orders-api,us-east,0.02657,227
2026-01-28T08:15:00Z,orders-api,us-east,0.02054,150
2026-01-28T08:16:00Z,orders-api,us-east,0.01461,126
2026-01-28T08:17:00Z,orders-api,us-east,0.01121,88
2026-01-28T08:18:00Z,orders-api,us-east,0.02109,193
2026-01-28T08:19:00Z,orders-api,us-east,0.01989,154
2026-01-28T08:20:00Z,orders-api,us-east,0.00544,40
2026-01-28T08:21:00Z,orders-api,us-east,0.01094,79
2026-01-28T08:22:00Z,orders-api,us-east,0.00442,33
2026-01-28T08:23:00Z,orders-api,us-east,0.01216,93
2026-01-28T08:24:00Z,orders-api,us-east,0.01653,118
2026-01-28T08:25:00Z,orders-api,us-east,0.02208,198
2026-01-28T08:26:00Z,orders-api,us-east,0.0032,30
2026-01-28T08:27:00Z,orders-api,us-east,0.01044,89
2026-01-28T08:28:00Z,orders-api,us-east,0.004,30
2026-01-28T08:29:00Z,orders-api,us-east,0.00748,61
2026-01-28T08:30:00Z,orders-api,us-east,0.00817,71
2026-01-28T08:31:00Z,orders-api,us-east,0.01365,106
2026-01-28T08:32:00Z,orders-api,us-east,0.00799,67
2026-01-28T08:33:00Z,orders-api,us-east,0.01819,156
2026-01-28T08:34:00Z,orders-api,us-east,0.01413,125
2026-01-28T08:35:00Z,orders-api,us-east,0.00679,65
2026-01-28T08:36:00Z,orders-api,us-east,0.02181,183
2026-01-28T08:37:00Z,orders-api,us-east,0.01089,79
2026-01-28T08:38:00Z,orders-api,us-east,0.01744,140
2026-01-28T08:39:00Z,orders-api,us-east,0.01197,91
2026-01-28T08:40:00Z,orders-api,us-east,0.01232,101
2026-01-28T08:41:00Z,orders-api,us-east,0.02217,175
2026-01-28T08:42:00Z,orders-api,us-east,0.0171,149
2026-01-28T08:43:00Z,orders-api,us-east,0.00691,61
2026-01-28T08:44:00Z,orders-api,us-east,0.01303,101
2026-01-28T08:45:00Z,orders-api,us-east,0.01412,106
2026-01-28T08:46:00Z,orders-api,us-east,0.00684,64
2026-01-28T08:47:00Z,orders-api,us-east,0.01365,122
2026-01-28T08:48:00Z,orders-api,us-east,0.01424,117
2026-01-28T08:49:00Z,orders-api,us-east,0.00675,58
2026-01-28T08:50:00Z,orders-api,us-east,0.01547,132
2026-01-28T08:51:00Z,orders-api,us-east,0.00696,51
2026-01-28T08:52:00Z,orders-api,us-east,0.01566,122
2026-01-28T08:53:00Z,orders-api,us-east,0.01183,107
2026-01-28T08:54:00Z,orders-api,us-east,0.01765,175
2026-01-28T08:55:00Z,orders-api,us-east,0.01454,114
2026-01-28T08:56:00Z,orders-api,us-east,0.0104,95
2026-01-28T08:57:00Z,orders-api,us-east,0.00784,63
2026-01-28T08:58:00Z,orders-api,us-east,0.00246,22
2026-01-28T08:59:00Z,orders-api,us-east,0.00908,67
2026-01-28T09:00:00Z,orders-api,us-east,0.00784,65
2026-01-28T09:01:00Z,orders-api,us-east,0.0287,229
2026-01-28T09:02:00Z,orders-api,us-east,0.02829,264
2026-01-28T09:03:00Z,orders-api,us-east,0.0083,66
2026-01-28T09:04:00Z,orders-api,us-east,0.00688,53
2026-01-28T09:05:00Z,orders-api,us-east,0.00565,46
2026-01-28T09:06:00Z,orders-api,us-east,0.00915,71
2026-01-28T09:07:00Z,orders-api,us-east,0.00815,59
2026-01-28T09:08:00Z,orders-api,us-east,0.03654,292
2026-01-28T09:09:00Z,orders-api,us-east,0.00628,58
2026-01-28T09:10:00Z,orders-api,us-east,0.01692,148
2026-01-28T09:11:00Z,orders-api,us-east,0.01722,144
2026-01-28T09:12:00Z,orders-api,us-east,0.00767,61
2026-01-28T09:13:00Z,orders-api,us-east,0.0122,94
2026-01-28T09:14:00Z,orders-api,us-east,0.016,137
2026-01-28T09:15:00Z,orders-api,us-east,0.02339,164
2026-01-28T09:16:00Z,orders-api,us-east,0.01244,90
2026-01-28T09:17:00Z,orders-api,us-east,0.01133,75
2026-01-28T09:18:00Z,orders-api,us-east,0.01113,86
2026-01-28T09:19:00Z,orders-api,us-east,0.02855,226
2026-01-28T09:20:00Z,orders-api,us-east,0.01279,87
2026-01-28T09:21:00Z,orders-api,us-east,0.00985,88
2026-01-28T09:22:00Z,orders-api,us-east,0.01748,128
2026-01-28T09:23:00Z,orders-api,us-east,0.00912,61
2026-01-28T09:24:00Z,orders-api,us-east,0.01122,81
2026-01-28T09:25:00Z,orders-api,us-east,0.00931,76
2026-01-28T09:26:00Z,orders-api,us-east,0.00577,49
2026-01-28T09:27:00Z,orders-api,us-east,0.00922,74
2026-01-28T09:28:00Z,orders-api,us-east,0.01099,85
2026-01-28T09:29:00Z,orders-api,us-east,0.0059,50
2026-01-28T09:30:00Z,orders-api,us-east,0.01544,117
2026-01-28T09:31:00Z,orders-api,us-east,0.00561,45
2026-01-28T09:32:00Z,orders-api,us-east,0.01129,93
2026-01-28T09:33:00Z,orders-api,us-east,0.01273,86
2026-01-28T09:34:00Z,orders-api,us-east,0.01435,125
2026-01-28T09:35:00Z,orders-api,us-east,0.01767,158
2026-01-28T09:36:00Z,orders-api,us-east,0.01474,103
2026-01-28T09:37:00Z,orders-api,us-east,0.01314,103
2026-01-28T09:38:00Z,orders-api,us-east,0.01107,86
2026-01-28T09:39:00Z,orders-api,us-east,0.01045,76
2026-01-28T09:40:00Z,orders-api,us-east,0.0097,66
2026-01-28T09:41:00Z,orders-api,us-east,0.00555,38
2026-01-28T09:42:00Z,orders-api,us-east,0.01113,82
2026-01-28T09:43:00Z,orders-api,us-east,0.00393,32
2026-01-28T09:44:00Z,orders-api,us-east,0.01107,85
2026-01-28T09:45:00Z,orders-api,us-east,0.00663,46
2026-01-28T09:46:00Z,orders-api,us-east,0.01042,78
2026-01-28T09:47:00Z,orders-api,us-east,0.00844,59
2026-01-28T09:48:00Z,orders-api,us-east,0.00845,78
2026-01-28T09:49:00Z,orders-api,us-east,0.00604,38
2026-01-28T09:50:00Z,orders-api,us-east,0.00667,48
2026-01-28T09:51:00Z,orders-api,us-east,0.00771,52
2026-01-28T09:52:00Z,orders-api,us-east,0.01088,75
2026-01-28T09:53:00Z,orders-api,us-east,0.015,116
2026-01-28T09:54:00Z,orders-api,us-east,0.01313,89
2026-01-28T09:55:00Z,orders-api,us-east,0.01098,84
2026-01-28T09:56:00Z,orders-api,us-east,0.01029,70
2026-01-28T09:57:00Z,orders-api,us-east,0.01022,79
2026-01-28T09:58:00Z,orders-api,us-east,0.01612,120
2026-01-28T09:59:00Z,orders-api,us-east,0.01563,102
2026-01-28T10:00:00Z,orders-api,us-east,0.00849,61
2026-01-28T10:01:00Z,orders-api,us-east,0.01157,82
2026-01-28T10:02:00Z,orders-api,us-east,0.00961,57
2026-01-28T10:03:00Z,orders-api,us-east,0.0071,46
2026-01-28T10:04:00Z,orders-api,us-east,0.00426,31
2026-01-28T10:05:00Z,orders-api,us-east,0.00409,31
2026-01-28T10:06:00Z,orders-api,us-east,0.00815,50
2026-01-28T10:07:00Z,orders-api,us-east,0.00791,57
2026-01-28T10:08:00Z,orders-api,us-east,0.00782,59
2026-01-28T10:09:00Z,orders-api,us-east,0.03137,278
2026-01-28T10:10:00Z,orders-api,us-east,0.00501,33
2026-01-28T10:11:00Z,orders-api,us-east,0.01374,101
2026-01-28T10:12:00Z,orders-api,us-east,0.00623,47
2026-01-28T10:13:00Z,orders-api,us-east,0.02408,169
2026-01-28T10:14:00Z,orders-api,us-east,0.02203,156
2026-01-28T10:15:00Z,orders-api,us-east,0.01433,105
2026-01-28T10:16:00Z,orders-api,us-east,0.00542,39
2026-01-28T10:17:00Z,orders-api,us-east,0.00845,59
2026-01-28T10:18:00Z,orders-api,us-east,0.00664,50
2026-01-28T10:19:00Z,orders-api,us-east,0.00635,46
2026-01-28T10:20:00Z,orders-api,us-east,0.00983,67
2026-01-28T10:21:00Z,orders-api,us-east,0.006,42
2026-01-28T10:22:00Z,orders-api,us-east,0.01565,117
2026-01-28T10:23:00Z,orders-api,us-east,0.0056,29
2026-01-28T10:24:00Z,orders-api,us-east,0.00618,43
2026-01-28T10:25:00Z,orders-api,us-east,0.00563,41
2026-01-28T10:26:00Z,orders-api,us-east,0.008,54
2026-01-28T10:27:00Z,orders-api,us-east,0.00768,41
2026-01-28T10:28:00Z,orders-api,us-east,0.01497,120
2026-01-28T10:29:00Z,orders-api,us-east,0.00647,44
2026-01-28T10:30:00Z,orders-api,us-east,0.00453,30
2026-01-28T10:31:00Z,orders-api,us-east,0.00872,53
2026-01-28T10:32:00Z,orders-api,us-east,0.00691,48
2026-01-28T10:33:00Z,orders-api,us-east,0.01348,84
2026-01-28T10:34:00Z,orders-api,us-east,0.00819,53
2026-01-28T10:35:00Z,orders-api,us-east,0.027,228
2026-01-28T10:36:00Z,orders-api,us-east,0.00634,36
2026-01-28T10:37:00Z,orders-api,us-east,0.00911,61
2026-01-28T10:38:00Z,orders-api,us-east,0.01295,93
2026-01-28T10:39:00Z,orders-api,us-east,0.00225,15
2026-01-28T10:40:00Z,orders-api,us-east,0.03288,231
2026-01-28T10:41:00Z,orders-api,us-east,0.0138,100
2026-01-28T10:42:00Z,orders-api,us-east,0.02366,190
2026-01-28T10:43:00Z,orders-api,us-east,0.01413,88
2026-01-28T10:44:00Z,orders-api,us-east,0.00246,15
2026-01-28T10:45:00Z,orders-api,us-east,0.01617,115
2026-01-28T10:46:00Z,orders-api,us-east,0.00451,34
2026-01-28T10:47:00Z,orders-api,us-east,0.01558,127
2026-01-28T10:48:00Z,orders-api,us-east,0.02069,144
2026-01-28T10:49:00Z,orders-api,us-east,0.02809,161
2026-01-28T10:50:00Z,orders-api,us-east,0.01931,148
2026-01-28T10:51:00Z,orders-api,us-east,0.0052,31
2026-01-28T10:52:00Z,orders-api,us-east,0.00696,43
2026-01-28T10:53:00Z,orders-api,us-east,0.00422,25
2026-01-28T10:54:00Z,orders-api,us-east,0.00382,26
2026-01-28T10:55:00Z,orders-api,us-east,0.00373,25
2026-01-28T10:56:00Z,orders-api,us-east,0.00947,61
2026-01-28T10:57:00Z,orders-api,us-east,0.01355,91
2026-01-28T10:58:00Z,orders-api,us-east,0.00308,22
2026-01-28T10:59:00Z,orders-api,us-east,0.00791,56
2026-01-28T11:00:00Z,orders-api,us-east,0.01148,65
2026-01-28T11:01:00Z,orders-api,us-east,0.00414,27
2026-01-28T11:02:00Z,orders-api,us-east,0.02274,153
2026-01-28T11:03:00Z,orders-api,us-east,0.00586,32
2026-01-28T11:04:00Z,orders-api,us-east,0.02021,148
2026-01-28T11:05:00Z,orders-api,us-east,0.01607,116
2026-01-28T11:06:00Z,orders-api,us-east,0.01482,104
2026-01-28T11:07:00Z,orders-api,us-east,0.01702,116
2026-01-28T11:08:00Z,orders-api,us-east,0.02804,187
2026-01-28T11:09:00Z,orders-api,us-east,0.01446,104
2026-01-28T11:10:00Z,orders-api,us-east,0.01369,83
2026-01-28T11:11:00Z,orders-api,us-east,0.01822,119
2026-01-28T11:12:00Z,orders-api,us-east,0.0034,20
2026-01-28T11:13:00Z,orders-api,us-east,0.01514,84
2026-01-28T11:14:00Z,orders-api,us-east,0.01314,84
2026-01-28T11:15:00Z,orders-api,us-east,0.00506,29
2026-01-28T11:16:00Z,orders-api,us-east,0.02903,174
2026-01-28T11:17:00Z,orders-api,us-east,0.01838,98
2026-01-28T11:18:00Z,orders-api,us-east,0.01284,79
2026-01-28T11:19:00Z,orders-api,us-east,0.01287,69
2026-01-28T11:20:00Z,orders-api,us-east,0.01359,88
2026-01-28T11:21:00Z,orders-api,us-east,0.00458,31
2026-01-28T11:22:00Z,orders-api,us-east,0.02314,118
2026-01-28T11:23:00Z,orders-api,us-east,0.01562,117
2026-01-28T11:24:00Z,orders-api,us-east,0.00356,26
2026-01-28T11:25:00Z,orders-api,us-east,0.00905,58
2026-01-28T11:26:00Z,orders-api,us-east,0.0085,43
2026-01-28T11:27:00Z,orders-api,us-east,0.00603,46
2026-01-28T11:28:00Z,orders-api,us-east,0.00866,44
2026-01-28T11:29:00Z,orders-api,us-east,0.01173,66
2026-01-28T11:30:00Z,orders-api,us-east,0.02582,181
2026-01-28T11:31:00Z,orders-api,us-east,0.00492,40
2026-01-28T11:32:00Z,orders-api,us-east,0.01083,74
2026-01-28T11:33:00Z,orders-api,us-east,0.01669,108
2026-01-28T11:34:00Z,orders-api,us-east,0.01332,83
2026-01-28T11:35:00Z,orders-api,us-east,0.02753,182
2026-01-28T11:36:00Z,orders-api,us-east,0.01308,84
2026-01-28T11:37:00Z,orders-api,us-east,0.01271,84
2026-01-28T11:38:00Z,orders-api,us-east,0.00537,37
2026-01-28T11:39:00Z,orders-api,us-east,0.00534,34
2026-01-28T11:40:00Z,orders-api,us-east,0.01358,71
2026-01-28T11:41:00Z,orders-api,us-east,0.00729,45
2026-01-28T11:42:00Z,orders-api,us-east,0.01977,102
2026-01-28T11:43:00Z,orders-api,us-east,0.01382,80
2026-01-28T11:44:00Z,orders-api,us-east,0.01038,59
2026-01-28T11:45:00Z,orders-api,us-east,0.01351,81
2026-01-28T11:46:00Z,orders-api,us-east,0.00665,41
2026-01-28T11:47:00Z,orders-api,us-east,0.00707,47
2026-01-28T11:48:00Z,orders-api,us-east,0.02495,181
2026-01-28T11:49:00Z,orders-api,us-east,0.0223,117
2026-01-28T11:50:00Z,orders-api,us-east,0.00646,35
2026-01-28T11:51:00Z,orders-api,us-east,0.00977,59
2026-01-28T11:52:00Z,orders-api,us-east,0.02286,122
2026-01-28T11:53:00Z,orders-api,us-east,0.01136,66
2026-01-28T11:54:00Z,orders-api,us-east,0.00722,45
2026-01-28T11:55:00Z,orders-api,us-east,0.02495,136
2026-01-28T11:56:00Z,orders-api,us-east,0.01071,63
2026-01-28T11:57:00Z,orders-api,us-east,0.00645,31
2026-01-28T11:58:00Z,orders-api,us-east,0.00564,31
2026-01-28T11:59:00Z,orders-api,us-east,0.00607,39
2026-01-28T12:00:00Z,orders-api,us-east,0.00328,18
2026-01-28T12:01:00Z,orders-api,us-east,0.01958,124
2026-01-28T12:02:00Z,orders-api,us-east,0.00889,51
2026-01-28T12:03:00Z,orders-api,us-east,0.00709,44
2026-01-28T12:04:00Z,orders-api,us-east,0.00812,53
2026-01-28T12:05:00Z,orders-api,us-east,0.00366,25
2026-01-28T12:06:00Z,orders-api,us-east,0.02282,133
2026-01-28T12:07:00Z,orders-api,us-east,0.01245,72
2026-01-28T12:08:00Z,orders-api,us-east,0.02028,113
2026-01-28T12:09:00Z,orders-api,us-east,0.00832,53
2026-01-28T12:10:00Z,orders-api,us-east,0.01046,55
2026-01-28T12:11:00Z,orders-api,us-east,0.00918,54
2026-01-28T12:12:00Z,orders-api,us-east,0.00752,42
2026-01-28T12:13:00Z,orders-api,us-east,0.01397,73
2026-01-28T12:14:00Z,orders-api,us-east,0.01129,57
2026-01-28T12:15:00Z,orders-api,us-east,0.02718,177
2026-01-28T12:16:00Z,orders-api,us-east,0.01837,95
2026-01-28T12:17:00Z,orders-api,us-east,0.00579,30
2026-01-28T12:18:00Z,orders-api,us-east,0.00631,33
2026-01-28T12:19:00Z,orders-api,us-east,0.00473,27
2026-01-28T12:20:00Z,orders-api,us-east,0.00948,56
2026-01-28T12:21:00Z,orders-api,us-east,0.0136,94
2026-01-28T12:22:00Z,orders-api,us-east,0.01935,102
2026-01-28T12:23:00Z,orders-api,us-east,0.01398,78
2026-01-28T12:24:00Z,orders-api,us-east,0.01572,80
2026-01-28T12:25:00Z,orders-api,us-east,0.01447,95
2026-01-28T12:26:00Z,orders-api,us-east,0.01182,51
2026-01-28T12:27:00Z,orders-api,us-east,0.00627,36
2026-01-28T12:28:00Z,orders-api,us-east,0.00908,52
2026-01-28T12:29:00Z,orders-api,us-east,0.02065,122
2026-01-28T12:30:00Z,orders-api,us-east,0.01165,64
2026-01-28T12:31:00Z,orders-api,us-east,0.01022,55
2026-01-28T12:32:00Z,orders-api,us-east,0.0084,43
2026-01-28T12:33:00Z,orders-api,us-east,0.00968,53
2026-01-28T12:34:00Z,orders-api,us-east,0.00412,24
2026-01-28T12:35:00Z,orders-api,us-east,0.01159,76
2026-01-28T12:36:00Z,orders-api,us-east,0.02233,111
2026-01-28T12:37:00Z,orders-api,us-east,0.01484,71
2026-01-28T12:38:00Z,orders-api,us-east,0.00604,36
2026-01-28T12:39:00Z,orders-api,us-east,0.00799,59
2026-01-28T12:40:00Z,orders-api,us-east,0.00564,28
2026-01-28T12:41:00Z,orders-api,us-east,0.02412,145
2026-01-28T12:42:00Z,orders-api,us-east,0.00495,32
2026-01-28T12:43:00Z,orders-api,us-east,0.00634,29
2026-01-28T12:44:00Z,orders-api,us-east,0.00966,55
2026-01-28T12:45:00Z,orders-api,us-east,0.00747,47
2026-01-28T12:46:00Z,orders-api,us-east,0.01652,84
2026-01-28T12:47:00Z,orders-api,us-east,0.01216,62
2026-01-28T12:48:00Z,orders-api,us-east,0.02074,95
2026-01-28T12:49:00Z,orders-api,us-east,0.00445,23
2026-01-28T12:50:00Z,orders-api,us-east,0.00344,18
2026-01-28T12:51:00Z,orders-api,us-east,0.01321,63
2026-01-28T12:52:00Z,orders-api,us-east,0.01442,76
2026-01-28T12:53:00Z,orders-api,us-east,0.00512,25
2026-01-28T12:54:00Z,orders-api,us-east,0.0118,64
2026-01-28T12:55:00Z,orders-api,us-east,0.0217,95
2026-01-28T12:56:00Z,orders-api,us-east,0.01497,86
2026-01-28T12:57:00Z,orders-api,us-east,0.00625,35
2026-01-28T12:58:00Z,orders-api,us-east,0.02062,79
2026-01-28T12:59:00Z,orders-api,us-east,0.00465,28
2026-01-28T13:00:00Z,orders-api,us-east,0.01034,63
2026-01-28T13:01:00Z,orders-api,us-east,0.00787,36
2026-01-28T13:02:00Z,orders-api,us-east,0.00701,42
2026-01-28T13:03:00Z,orders-api,us-east,0.00512,25
2026-01-28T13:04:00Z,orders-api,us-east,0.01161,56
2026-01-28T13:05:00Z,orders-api,us-east,0.00473,23
2026-01-28T13:06:00Z,orders-api,us-east,0.01238,69
2026-01-28T13:07:00Z,orders-api,us-east,0.01384,68
2026-01-28T13:08:00Z,orders-api,us-east,0.01591,85
2026-01-28T13:09:00Z,orders-api,us-east,0.00817,40
2026-01-28T13:10:00Z,orders-api,us-east,0.01455,75
2026-01-28T13:11:00Z,orders-api,us-east,0.0083,35
2026-01-28T13:12:00Z,orders-api,us-east,0.00642,32
2026-01-28T13:13:00Z,orders-api,us-east,0.00619,30
2026-01-28T13:14:00Z,orders-api,us-east,0.02117,94
2026-01-28T13:15:00Z,orders-api,us-east,0.00495,28
2026-01-28T13:16:00Z,orders-api,us-east,0.01274,69
2026-01-28T13:17:00Z,orders-api,us-east,0.00805,43
2026-01-28T13:18:00Z,orders-api,us-east,0.00367,16
2026-01-28T13:19:00Z,orders-api,us-east,0.01715,94
2026-01-28T13:20:00Z,orders-api,us-east,0.02282,122
2026-01-28T13:21:00Z,orders-api,us-east,0.00914,49
2026-01-28T13:22:00Z,orders-api,us-east,0.00854,56
2026-01-28T13:23:00Z,orders-api,us-east,0.01501,82
2026-01-28T13:24:00Z,orders-api,us-east,0.01261,60
2026-01-28T13:25:00Z,orders-api,us-east,0.00882,45
2026-01-28T13:26:00Z,orders-api,us-east,0.00373,18
2026-01-28T13:27:00Z,orders-api,us-east,0.00587,28
2026-01-28T13:28:00Z,orders-api,us-east,0.02044,117
2026-01-28T13:29:00Z,orders-api,us-east,0.01052,57
2026-01-28T13:30:00Z,orders-api,us-east,0.00241,11
2026-01-28T13:31:00Z,orders-api,us-east,0.00887,38
2026-01-28T13:32:00Z,orders-api,us-east,0.01565,60
2026-01-28T13:33:00Z,orders-api,us-east,0.01227,64
2026-01-28T13:34:00Z,orders-api,us-east,0.01204,55
2026-01-28T13:35:00Z,orders-api,us-east,0.01548,61
2026-01-28T13:36:00Z,orders-api,us-east,0.00585,31
2026-01-28T13:37:00Z,orders-api,us-east,0.00558,31
2026-01-28T13:38:00Z,orders-api,us-east,0.00505,24
2026-01-28T13:39:00Z,orders-api,us-east,0.00717,41
2026-01-28T13:40:00Z,orders-api,us-east,0.01704,79
2026-01-28T13:41:00Z,orders-api,us-east,0.00779,40
2026-01-28T13:42:00Z,orders-api,us-east,0.00937,50
2026-01-28T13:43:00Z,orders-api,us-east,0.00379,18
2026-01-28T13:44:00Z,orders-api,us-east,0.01274,65
2026-01-28T13:45:00Z,orders-api,us-east,0.0092,43
2026-01-28T13:46:00Z,orders-api,us-east,0.01024,50
2026-01-28T13:47:00Z,orders-api,us-east,0.00699,34
2026-01-28T13:48:00Z,orders-api,us-east,0.00826,36
2026-01-28T13:49:00Z,orders-api,us-east,0.00629,29
2026-01-28T13:50:00Z,orders-api,us-east,0.00678,36
2026-01-28T13:51:00Z,orders-api,us-east,0.01838,78
2026-01-28T13:52:00Z,orders-api,us-east,0.01265,70
2026-01-28T13:53:00Z,orders-api,us-east,0.00585,27
2026-01-28T13:54:00Z,orders-api,us-east,0.01347,78
2026-01-28T13:55:00Z,orders-api,us-east,0.00781,38
2026-01-28T13:56:00Z,orders-api,us-east,0.01165,55
2026-01-28T13:57:00Z,orders-api,us-east,0.00524,27
2026-01-28T13:58:00Z,orders-api,us-east,0.01015,60
2026-01-28T13:59:00Z,orders-api,us-east,0.00699,34
2026-01-28T14:00:00Z,orders-api,us-east,0.0116,59
2026-01-28T14:01:00Z,orders-api,us-east,0.01037,43
2026-01-28T14:02:00Z,orders-api,us-east,0.00849,36
2026-01-28T14:03:00Z,orders-api,us-east,0.00905,39
2026-01-28T14:04:00Z,orders-api,us-east,0.01408,69
2026-01-28T14:05:00Z,orders-api,us-east,0.01723,77
2026-01-28T14:06:00Z,orders-api,us-east,0.01077,54
2026-01-28T14:07:00Z,orders-api,us-east,0.01766,82
